"symbol_name","symbol_module","symbol_filename","input_section","symbol_size","symbol_address","symbol_physical_memory","symbol_out_section","symbol_output_section","symbol_realtime","symbol_access_count","symbol_hw_usage","symbol_folder_name_for_file"
"small_symbol_9380","module_1","file_78.c","data",75,"0x800bb68d","sysram","sysram_data","ro_after_write","Low",22,"No","core/mlm"
"small_symbol_7638","module_3","file_79.c","code",112,"0x88644dba","sysram","sysram_data","data","Low",32,"No","customer"
"small_symbol_8558","module_11","file_79.c","data",44,"0x81113150","ext_memory2","ext_memory2_data","code","Low",6,"No","base/hal"
"small_symbol_2543","module_7","file_26.c","data",18,"0x8b55f0a7","sysram","sysram_data","code","Low",24,"No","open_base/hal"
"small_symbol_2915","module_8","file_28.c","bss",97,"0x8260d2ff","ext_memory1","ext_memory1_data","init","Low",7,"No","base/prj_ram"
"small_symbol_9940","module_14","file_66.c","data",52,"0x88d24d45","sysram","sysram_data","code","Low",14,"No","open_core/system"
"small_symbol_9120","module_15","file_72.c","data",102,"0x866ee3cd","ext_memory2","ext_memory2_data","ro_after_write","Low",19,"No","open_base/hal"
"small_symbol_6093","module_15","file_40.c","bss",56,"0x82ce51fa","sysram","sysram_data","init","Low",8,"No","base/prj_ram"
"small_symbol_2980","module_15","file_64.c","bss",82,"0x82d10650","ext_memory1","ext_memory1_data","init","Low",4,"No","base/exthal"
"small_symbol_3622","module_11","file_40.c","bss",112,"0x81272796","ext_memory2","ext_memory2_data","code","Low",16,"No","open_core/rlm"
"small_symbol_6781","module_10","file_32.c","data",37,"0x8273b29f","sysram","sysram_data","ro_after_write","Low",4,"No","core/system"
"small_symbol_3632","module_6","file_47.c","data",24,"0x8644c5ef","ext_memory1","ext_memory1_data","code","Low",32,"No","open_base/hal"
"small_symbol_6371","module_2","file_62.c","data",31,"0x8340c013","sysram","sysram_data","code","Low",1,"No","customer"
"small_symbol_3740","module_9","file_63.c","data",44,"0x8e84b6eb","ext_memory2","ext_memory2_data","init","Low",11,"No","open_base/hal"
"small_symbol_2754","module_3","file_66.c","code",119,"0x84547168","ext_memory1","ext_memory1_data","always_power_on","Low",2,"No","customer"
"small_symbol_6882","module_2","file_77.c","code",38,"0x839eea46","ext_memory1","ext_memory1_data","always_power_on","Low",22,"No","core/rlm"
"small_symbol_5980","module_3","file_38.c","data",43,"0x809c379b","sysram","sysram_data","code","Low",23,"No","custom/system"
"small_symbol_3846","module_12","file_9.c","code",20,"0x8dc2ef80","sysram","sysram_data","ro_after_write","Low",27,"No","core/mlm"
"small_symbol_1335","module_14","file_77.c","code",125,"0x8a94ede2","sysram","sysram_data","init","Low",5,"No","core/mlm"
"small_symbol_3298","module_2","file_58.c","data",55,"0x85ec24b0","ext_memory2","ext_memory2_data","always_power_on","Low",21,"No","base/prj_ram"
"small_symbol_8607","module_5","file_49.c","data",114,"0x806e20fb","ext_memory1","ext_memory1_data","code","Low",21,"No","base/exthal"
"small_symbol_4797","module_3","file_38.c","bss",99,"0x8949e23c","sysram","sysram_data","always_power_on","Low",19,"No","open_base/prj_ram"
"small_symbol_4003","module_9","file_58.c","code",122,"0x8c2bd8d0","sysram","sysram_data","always_power_on","Low",11,"No","open_base/hal"
"small_symbol_3008","module_8","file_20.c","bss",29,"0x8c296a52","ext_memory2","ext_memory2_data","data","Low",24,"No","open_core/system"
"small_symbol_3215","module_6","file_4.c","code",40,"0x87560bb6","sysram","sysram_data","always_power_on","Low",10,"No","core/middle"
"small_symbol_6869","module_15","file_21.c","code",37,"0x8c5957fa","ext_memory1","ext_memory1_data","ro_after_write","Low",10,"No","open_base/prj_ram"
"small_symbol_1696","module_13","file_73.c","bss",115,"0x83c7df89","ext_memory2","ext_memory2_data","always_power_on","Low",12,"No","core/system"
"small_symbol_4318","module_2","file_62.c","code",118,"0x87954b4f","sysram","sysram_data","code","Low",15,"No","base/exthal"
"small_symbol_9118","module_15","file_63.c","code",47,"0x81e70c49","sysram","sysram_data","always_power_on","Low",2,"No","open_core/system"
"small_symbol_4930","module_9","file_74.c","data",123,"0x8ca562b7","sysram","sysram_data","code","Low",13,"No","core/system"
"small_symbol_1999","module_7","file_66.c","data",73,"0x81315129","sysram","sysram_data","init","Low",16,"No","open_core/system"
"small_symbol_1186","module_12","file_16.c","code",113,"0x841c572b","sysram","sysram_data","code","Low",26,"No","open_core/system"
"small_symbol_8843","module_13","file_59.c","data",22,"0x8d23b0c7","ext_memory2","ext_memory2_data","data","Low",13,"No","custom/system"
"small_symbol_3521","module_7","file_29.c","bss",122,"0x81eccb45","ext_memory1","ext_memory1_data","data","Low",4,"No","core/mlm"
"small_symbol_7207","module_15","file_14.c","bss",51,"0x88eedd2c","sysram","sysram_data","code","Low",7,"No","open_base/prj_ram"
"small_symbol_6492","module_3","file_53.c","bss",48,"0x8b7940e4","ext_memory1","ext_memory1_data","ro_after_write","Low",14,"No","open_core/rlm"
"small_symbol_2720","module_11","file_22.c","code",62,"0x820accb3","sysram","sysram_data","init","Low",19,"No","core/rlm"
"small_symbol_4614","module_11","file_41.c","bss",61,"0x84b554d9","sysram","sysram_data","data","Low",27,"No","open_base/hal"
"small_symbol_3341","module_14","file_31.c","bss",26,"0x8bfbe093","sysram","sysram_data","code","Low",15,"No","core/rlm"
"small_symbol_5696","module_11","file_20.c","code",60,"0x88a3a305","sysram","sysram_data","code","Low",3,"No","open_core/mlm"
"small_symbol_5692","module_4","file_17.c","data",69,"0x8f436360","sysram","sysram_data","code","Low",22,"No","base/prj_ram"
"small_symbol_7180","module_7","file_60.c","code",41,"0x8ce6ae2f","ext_memory1","ext_memory1_data","data","Low",11,"No","core/middle"
"small_symbol_9212","module_16","file_28.c","data",108,"0x817b6265","ext_memory1","ext_memory1_data","init","Low",23,"No","base/prj_ram"
"small_symbol_2527","module_8","file_78.c","code",76,"0x857ce81b","ext_memory2","ext_memory2_data","data","Low",15,"No","custom/system"
"small_symbol_4814","module_13","file_49.c","code",63,"0x8e6efde6","sysram","sysram_data","always_power_on","Low",11,"No","open_core/mlm"
"small_symbol_5288","module_15","file_74.c","code",95,"0x822fdfae","ext_memory2","ext_memory2_data","always_power_on","Low",23,"No","open_core/rlm"
"small_symbol_9919","module_13","file_17.c","bss",124,"0x8c111324","sysram","sysram_data","init","Low",6,"No","customer"
"small_symbol_5199","module_16","file_75.c","code",127,"0x815b3205","ext_memory2","ext_memory2_data","code","Low",19,"No","open_base/exthal"
"small_symbol_8552","module_10","file_15.c","bss",85,"0x86ad565f","sysram","sysram_data","data","Low",5,"No","core/system"
"small_symbol_1935","module_2","file_76.c","code",21,"0x855d7407","sysram","sysram_data","ro_after_write","Low",32,"No","core/rlm"
"small_symbol_1847","module_5","file_30.c","data",104,"0x8bcad498","sysram","sysram_data","data","Low",30,"No","base/hal"
"small_symbol_3936","module_7","file_38.c","data",96,"0x87c252d5","sysram","sysram_data","code","Low",12,"No","open_core/mlm"
"small_symbol_3860","module_16","file_35.c","bss",109,"0x8c66e5aa","ext_memory1","ext_memory1_data","always_power_on","Low",13,"No","core/system"
"small_symbol_3890","module_3","file_73.c","code",43,"0x817ca9a3","ext_memory1","ext_memory1_data","code","Low",13,"No","base/hal"
"small_symbol_8109","module_11","file_78.c","bss",100,"0x86768b1f","ext_memory2","ext_memory2_data","init","Low",6,"No","core/system"
"small_symbol_7177","module_10","file_25.c","code",90,"0x8fb53107","ext_memory1","ext_memory1_data","data","Low",3,"No","open_base/hal"
"small_symbol_2363","module_13","file_65.c","bss",102,"0x823808cc","ext_memory1","ext_memory1_data","init","Low",8,"No","open_core/middle"
"small_symbol_9481","module_6","file_30.c","code",59,"0x8d5504e1","ext_memory2","ext_memory2_data","always_power_on","Low",16,"No","open_core/rlm"
"small_symbol_1632","module_4","file_63.c","code",43,"0x8c2f694c","sysram","sysram_data","init","Low",11,"No","open_base/prj_ram"
"small_symbol_1609","module_6","file_15.c","data",67,"0x84076a94","sysram","sysram_data","init","Low",11,"No","base/hal"
"small_symbol_1842","module_11","file_18.c","data",103,"0x8de14abd","sysram","sysram_data","code","Low",9,"No","core/middle"
"small_symbol_5330","module_14","file_54.c","code",82,"0x87ea1b25","ext_memory2","ext_memory2_data","data","Low",26,"No","open_core/rlm"
"small_symbol_2466","module_5","file_26.c","code",90,"0x8d415d4c","ext_memory1","ext_memory1_data","init","Low",6,"No","open_base/exthal"
"small_symbol_9734","module_3","file_63.c","data",26,"0x8eb5c195","ext_memory1","ext_memory1_data","ro_after_write","Low",17,"No","core/system"
"small_symbol_4378","module_11","file_71.c","bss",34,"0x83678981","sysram","sysram_data","data","Low",10,"No","base/prj_ram"
"small_symbol_2718","module_5","file_14.c","data",79,"0x87cffba8","ext_memory1","ext_memory1_data","code","Low",30,"No","open_base/exthal"
"small_symbol_2575","module_16","file_7.c","code",91,"0x85e632ce","ext_memory2","ext_memory2_data","init","Low",0,"No","custom/system"
"small_symbol_4889","module_10","file_75.c","data",19,"0x871f059b","sysram","sysram_data","code","Low",29,"No","core/system"
"small_symbol_9647","module_9","file_43.c","code",22,"0x86f5aa39","ext_memory1","ext_memory1_data","init","Low",30,"No","core/middle"
"small_symbol_2569","module_11","file_75.c","bss",51,"0x897699f7","ext_memory2","ext_memory2_data","always_power_on","Low",4,"No","base/prj_ram"
"small_symbol_8938","module_13","file_43.c","code",81,"0x878530d4","ext_memory2","ext_memory2_data","init","Low",20,"No","core/mlm"
"small_symbol_3632","module_11","file_49.c","code",32,"0x809d44ba","ext_memory1","ext_memory1_data","always_power_on","Low",11,"No","base/exthal"
"small_symbol_4815","module_4","file_75.c","code",111,"0x8673dff7","ext_memory2","ext_memory2_data","code","Low",3,"No","open_core/rlm"
"small_symbol_2612","module_3","file_46.c","bss",46,"0x88e94af1","ext_memory2","ext_memory2_data","init","Low",21,"No","open_core/middle"
"small_symbol_6639","module_5","file_38.c","bss",82,"0x8c32ff62","ext_memory2","ext_memory2_data","data","Low",15,"No","base/prj_ram"
"small_symbol_2334","module_13","file_62.c","code",107,"0x8d52be5a","ext_memory1","ext_memory1_data","data","Low",15,"No","customer"
"small_symbol_5467","module_9","file_73.c","bss",79,"0x8048839a","ext_memory2","ext_memory2_data","data","Low",8,"No","base/exthal"
"small_symbol_6664","module_4","file_53.c","data",70,"0x8b870ec4","ext_memory1","ext_memory1_data","ro_after_write","Low",0,"No","open_core/middle"
"small_symbol_3876","module_14","file_56.c","data",127,"0x806dc794","ext_memory2","ext_memory2_data","init","Low",11,"No","base/exthal"
"small_symbol_7246","module_8","file_23.c","bss",118,"0x8d5d0113","ext_memory2","ext_memory2_data","always_power_on","Low",10,"No","open_base/exthal"
"small_symbol_5250","module_11","file_59.c","code",33,"0x876d9f9b","ext_memory2","ext_memory2_data","init","Low",1,"No","base/prj_ram"
"small_symbol_7953","module_5","file_28.c","code",29,"0x85619303","ext_memory1","ext_memory1_data","data","Low",19,"No","core/middle"
"small_symbol_8759","module_14","file_3.c","code",85,"0x80852ada","ext_memory2","ext_memory2_data","always_power_on","Low",17,"No","core/mlm"
"small_symbol_9555","module_10","file_21.c","code",109,"0x80ce6423","ext_memory1","ext_memory1_data","init","Low",29,"No","open_base/prj_ram"
"small_symbol_8663","module_11","file_23.c","bss",76,"0x802f1077","ext_memory1","ext_memory1_data","always_power_on","Low",9,"No","base/exthal"
"small_symbol_5176","module_6","file_79.c","bss",97,"0x898ac488","ext_memory2","ext_memory2_data","data","Low",0,"No","core/mlm"
"small_symbol_9333","module_8","file_23.c","data",92,"0x8cd8e20a","ext_memory1","ext_memory1_data","always_power_on","Low",12,"No","open_core/system"
"small_symbol_1951","module_11","file_79.c","bss",126,"0x8ead8468","ext_memory1","ext_memory1_data","init","Low",6,"No","customer"
"small_symbol_6237","module_5","file_70.c","data",65,"0x8c2f9ad2","ext_memory2","ext_memory2_data","always_power_on","Low",31,"No","core/system"
"small_symbol_8301","module_13","file_25.c","bss",62,"0x8d46dc24","ext_memory1","ext_memory1_data","always_power_on","Low",15,"No","open_core/system"
"small_symbol_3557","module_7","file_74.c","bss",63,"0x8b5f3918","ext_memory2","ext_memory2_data","data","Low",6,"No","open_core/mlm"
"small_symbol_7671","module_3","file_50.c","data",80,"0x842af74e","ext_memory1","ext_memory1_data","init","Low",21,"No","customer"
"small_symbol_4168","module_5","file_4.c","bss",25,"0x8fc21960","ext_memory1","ext_memory1_data","code","Low",20,"No","open_core/middle"
"small_symbol_6063","module_10","file_5.c","code",112,"0x8ecd9cdf","ext_memory2","ext_memory2_data","init","Low",21,"No","core/system"
"small_symbol_7774","module_12","file_34.c","code",24,"0x8eb1f348","ext_memory2","ext_memory2_data","code","Low",8,"No","open_base/hal"
"small_symbol_4113","module_2","file_58.c","data",45,"0x802175ff","ext_memory2","ext_memory2_data","ro_after_write","Low",2,"No","core/system"
"small_symbol_6849","module_15","file_2.c","code",108,"0x804e0589","ext_memory2","ext_memory2_data","data","Low",0,"No","open_base/exthal"
"small_symbol_8753","module_8","file_30.c","bss",88,"0x892df40d","ext_memory1","ext_memory1_data","init","Low",30,"No","open_core/mlm"
"small_symbol_1572","module_10","file_6.c","code",60,"0x8c2e819a","ext_memory1","ext_memory1_data","code","Low",17,"No","core/rlm"
"small_symbol_9298","module_8","file_36.c","code",22,"0x8bfb68ab","ext_memory1","ext_memory1_data","data","Low",31,"No","open_base/prj_ram"
"small_symbol_9234","module_6","file_34.c","code",54,"0x8ccd5677","ext_memory2","ext_memory2_data","code","Low",21,"No","open_core/system"
"small_symbol_9884","module_16","file_31.c","bss",44,"0x8ae01c82","ext_memory1","ext_memory1_data","ro_after_write","Low",29,"No","base/prj_ram"
"small_symbol_3839","module_16","file_26.c","code",40,"0x87bff4c8","ext_memory1","ext_memory1_data","ro_after_write","Low",17,"No","open_base/prj_ram"
"small_symbol_8760","module_16","file_30.c","data",107,"0x804c1eb5","ext_memory2","ext_memory2_data","data","Low",3,"No","open_base/hal"
"small_symbol_4552","module_9","file_34.c","code",81,"0x8c79552f","ext_memory1","ext_memory1_data","init","Low",5,"No","open_core/rlm"
"small_symbol_2848","module_2","file_21.c","code",117,"0x83b17e05","ext_memory2","ext_memory2_data","ro_after_write","Low",14,"No","open_core/middle"
"small_symbol_7971","module_12","file_41.c","code",53,"0x8a35e77d","ext_memory1","ext_memory1_data","data","Low",25,"No","open_core/rlm"
"small_symbol_1872","module_1","file_29.c","bss",77,"0x8bbb9197","ext_memory2","ext_memory2_data","always_power_on","Low",14,"No","core/system"
"small_symbol_4772","module_12","file_71.c","code",32,"0x88f46b21","ext_memory1","ext_memory1_data","ro_after_write","Low",6,"No","core/rlm"
"small_symbol_5944","module_6","file_75.c","data",48,"0x8aa33cdd","ext_memory1","ext_memory1_data","code","Low",8,"No","open_base/exthal"
"small_symbol_9925","module_4","file_6.c","data",58,"0x8a685cec","ext_memory2","ext_memory2_data","init","Low",22,"No","open_core/middle"
"small_symbol_7308","module_3","file_30.c","code",81,"0x88651640","ext_memory2","ext_memory2_data","data","Low",29,"No","base/exthal"
"small_symbol_3542","module_1","file_80.c","data",19,"0x83ff416e","ext_memory1","ext_memory1_data","ro_after_write","Low",31,"No","open_base/hal"
"small_symbol_2364","module_15","file_37.c","data",36,"0x8576df0d","ext_memory2","ext_memory2_data","data","Low",7,"No","base/prj_ram"
"small_symbol_6355","module_11","file_28.c","code",68,"0x89f4c1b2","ext_memory2","ext_memory2_data","always_power_on","Low",13,"No","core/mlm"
"small_symbol_8916","module_1","file_21.c","code",32,"0x869c9453","ext_memory1","ext_memory1_data","init","Low",1,"No","open_core/system"
"small_symbol_3565","module_10","file_39.c","bss",113,"0x80d05e0b","ext_memory1","ext_memory1_data","init","Low",10,"No","open_base/prj_ram"
"small_symbol_1031","module_8","file_44.c","bss",59,"0x84f26f67","ext_memory1","ext_memory1_data","code","Low",29,"No","open_base/hal"
"small_symbol_1659","module_11","file_80.c","data",109,"0x8b451917","ext_memory1","ext_memory1_data","init","Low",6,"No","core/middle"
"small_symbol_4554","module_6","file_14.c","data",112,"0x86fa6d8d","ext_memory2","ext_memory2_data","init","Low",23,"No","core/mlm"
"small_symbol_2837","module_6","file_51.c","bss",62,"0x86c32290","ext_memory1","ext_memory1_data","ro_after_write","Low",15,"No","core/rlm"
"small_symbol_2789","module_15","file_71.c","data",47,"0x8a1f75bf","ext_memory1","ext_memory1_data","always_power_on","Low",10,"No","open_core/system"
"small_symbol_6592","module_16","file_1.c","code",35,"0x8d879dff","ext_memory2","ext_memory2_data","always_power_on","Low",9,"No","open_base/prj_ram"
"small_symbol_5465","module_3","file_23.c","data",39,"0x87c30df9","ext_memory1","ext_memory1_data","code","Low",20,"No","base/hal"
"small_symbol_7507","module_5","file_68.c","code",120,"0x82907abd","ext_memory1","ext_memory1_data","code","Low",7,"No","core/rlm"
"small_symbol_8152","module_3","file_79.c","bss",31,"0x8da9fd82","ext_memory1","ext_memory1_data","ro_after_write","Low",21,"No","base/hal"
"small_symbol_9664","module_11","file_35.c","bss",61,"0x8cb0a0ae","ext_memory1","ext_memory1_data","ro_after_write","Low",4,"No","open_base/hal"
"small_symbol_2365","module_12","file_36.c","code",81,"0x8ce64b6c","ext_memory2","ext_memory2_data","code","Low",31,"No","open_base/exthal"
"small_symbol_8205","module_13","file_69.c","bss",68,"0x86ac4e8f","ext_memory1","ext_memory1_data","data","Low",26,"No","custom/system"
